symbol,name,market,key_level_type,key_level,breakout_date,entry_date,exit_date,entry_price,exit_price,ret_pct,exit_reason,entry_year
000983,山西焦煤,0,MA120,6.090167,2019-02-26,2019-03-14,2019-04-03,6.24,6.57,5.2885,时间止盈,2019
002001,新 和 成,0,High60,18.47,2019-03-07,2019-03-14,2019-03-22,18.84,18.1006,-3.9246,止损,2019
002012,凯恩股份,0,High60,5.1,2019-03-05,2019-03-14,2019-03-28,5.1,4.998,-2.0,止损,2019
002035,华帝股份,0,High60,11.12,2019-03-04,2019-03-14,2019-03-27,11.4,13.224,16.0,止盈,2019
002045,国光电器,0,High60,6.19,2019-03-05,2019-03-14,2019-03-14,6.3,6.0662,-3.7111,止损,2019
002117,东港股份,0,High60,18.14,2019-03-06,2019-03-14,2019-03-14,18.03,17.7772,-1.4021,止损,2019
002138,顺络电子,0,High60,17.24,2019-02-22,2019-03-14,2019-03-14,17.52,16.8952,-3.5662,止损,2019
002194,武汉凡谷,0,High60,11.17,2019-03-04,2019-03-14,2019-03-14,11.15,10.9466,-1.8242,止损,2019
002251,步步高,0,High60,9.3,2019-03-01,2019-03-14,2019-03-14,9.37,9.114,-2.7321,止损,2019
000547,航天发展,0,High60,10.29,2019-02-25,2019-03-15,2019-04-04,10.53,11.32,7.5024,时间止盈,2019
000620,盈新发展,0,High60,4.45,2019-02-25,2019-03-15,2019-04-04,4.57,4.98,8.9716,时间止盈,2019
000736,*ST中地,0,MA120,8.54775,2019-02-25,2019-03-15,2019-04-02,8.68,10.0688,16.0,止盈,2019
000919,金陵药业,0,High60,7.23,2019-03-05,2019-03-15,2019-04-04,7.38,8.28,12.1951,时间止盈,2019
000929,*ST兰黄,0,High60,7.43,2019-03-05,2019-03-15,2019-03-21,7.49,8.6884,16.0,止盈,2019
001896,豫能控股,0,High60,3.71,2019-03-05,2019-03-15,2019-04-04,3.78,4.1,8.4656,时间止盈,2019
002024,ST易购,0,High60,11.73,2019-02-25,2019-03-15,2019-04-03,12.06,13.9896,16.0,止盈,2019
002049,紫光国微,0,High60,39.49,2019-03-05,2019-03-15,2019-03-18,39.6,38.7002,-2.2722,止损,2019
002064,华峰化学,0,High60,5.18,2019-03-07,2019-03-15,2019-04-11,5.24,6.0784,16.0,止盈,2019
002140,东华科技,0,High60,7.57,2019-03-05,2019-03-15,2019-04-01,7.69,8.9204,16.0,止盈,2019
002215,诺 普 信,0,MA60,6.439167,2019-03-06,2019-03-15,2019-03-27,6.64,6.310383,-4.9641,止损,2019
002255,海陆重工,0,MA120,4.29325,2019-03-06,2019-03-15,2019-03-25,4.41,5.1156,16.0,止盈,2019
000156,华数传媒,0,High60,10.43,2019-03-04,2019-03-18,2019-03-21,10.58,12.2728,16.0,止盈,2019
000544,中原环保,0,High60,6.13,2019-03-04,2019-03-18,2019-03-29,6.2,6.0074,-3.1065,止损,2019
000695,滨海能源,0,High60,10.75,2019-03-04,2019-03-18,2019-03-26,11.23,10.535,-6.1888,止损,2019
000881,中广核技,0,High60,8.8,2019-03-06,2019-03-18,2019-04-02,9.04,10.4864,16.0,止盈,2019
000903,ST云动,0,High60,3.01,2019-03-06,2019-03-18,2019-04-08,3.04,3.17,4.2763,时间止盈,2019
000922,佳电股份,0,High60,8.88,2019-03-07,2019-03-18,2019-03-25,8.91,8.7024,-2.33,止损,2019
000948,南天信息,0,High60,15.18,2019-03-11,2019-03-18,2019-04-08,15.56,16.44,5.6555,时间止盈,2019
002023,海特高新,0,High60,12.43,2019-03-05,2019-03-18,2019-03-27,12.6,12.1814,-3.3222,止损,2019
002031,巨轮智能,0,High60,2.63,2019-03-05,2019-03-18,2019-03-28,2.68,2.5774,-3.8284,止损,2019
002059,云南旅游,0,High60,6.47,2019-03-07,2019-03-18,2019-04-08,6.63,6.92,4.3741,时间止盈,2019
002093,国脉科技,0,High60,9.26,2019-03-06,2019-03-18,2019-03-26,9.66,9.0748,-6.058,止损,2019
002111,威海广泰,0,High60,13.15,2019-03-11,2019-03-18,2019-03-28,13.36,12.887,-3.5404,止损,2019
002176,江特电机,0,MA60,5.930667,2019-03-11,2019-03-18,2019-04-08,6.1,6.22,1.9672,时间止盈,2019
002277,友阿股份,0,High60,4.07,2019-03-06,2019-03-18,2019-03-26,4.06,3.9886,-1.7586,止损,2019
002284,亚太股份,0,High60,5.5,2019-03-06,2019-03-18,2019-03-27,5.63,5.39,-4.2629,止损,2019
000651,格力电器,0,High60,46.1,2019-03-04,2019-03-20,2019-03-25,47.01,45.178,-3.897,止损,2019
000681,视觉中国,0,High60,28.6,2019-03-11,2019-03-20,2019-03-20,28.82,28.028,-2.7481,止损,2019
000932,华菱钢铁,0,High60,7.64,2019-02-26,2019-03-20,2019-03-26,7.81,7.4872,-4.1332,止损,2019
000933,神火股份,0,High60,5.18,2019-03-05,2019-03-20,2019-03-20,5.23,5.0764,-2.9369,止损,2019
002056,横店东磁,0,High60,7.25,2019-03-06,2019-03-20,2019-03-20,7.29,7.105,-2.5377,止损,2019
002096,易普力,0,High60,6.98,2019-03-12,2019-03-20,2019-03-29,7.19,6.8404,-4.8623,止损,2019
002245,蔚蓝锂芯,0,High60,5.15,2019-03-06,2019-03-20,2019-03-20,5.19,5.047,-2.7553,止损,2019
002279,久其软件,0,High60,8.86,2019-03-06,2019-03-21,2019-03-27,9.06,8.6828,-4.1634,止损,2019
000818,航锦科技,0,High60,12.44,2019-03-08,2019-03-22,2019-03-27,12.69,12.1912,-3.9307,止损,2019
000911,广农糖业,0,High60,8.32,2019-03-12,2019-03-22,2019-03-22,8.64,8.1536,-5.6296,止损,2019
000669,ST金鸿,0,MA120,6.4635,2019-03-15,2019-03-25,2019-03-25,6.35,6.33423,-0.2483,止损,2019
000680,山推股份,0,High60,4.2,2019-03-18,2019-03-25,2019-03-26,4.18,4.116,-1.5311,止损,2019
000852,石化机械,0,High60,9.28,2019-03-18,2019-03-25,2019-03-25,9.09,9.0944,0.0484,止损,2019
000885,城发环境,0,High60,9.03,2019-03-15,2019-03-25,2019-03-26,9.1,8.8494,-2.7538,止损,2019
000985,大庆华科,0,High60,14.89,2019-03-18,2019-03-25,2019-03-25,14.68,14.5922,-0.5981,止损,2019
002244,滨江集团,0,High60,4.64,2019-03-04,2019-03-25,2019-03-26,4.69,4.5472,-3.0448,止损,2019
000554,泰山石油,0,High60,6.56,2019-03-18,2019-03-26,2019-03-26,6.66,6.4288,-3.4715,止损,2019
000557,西部创业,0,High60,4.65,2019-03-19,2019-03-26,2019-03-26,4.66,4.557,-2.2103,止损,2019
000632,三木集团,0,High60,4.83,2019-03-19,2019-03-26,2019-03-28,4.96,4.7334,-4.5685,止损,2019
000778,新兴铸管,0,High60,5.15,2019-03-19,2019-03-26,2019-03-26,5.14,5.047,-1.8093,止损,2019
000999,华润三九,0,High60,27.96,2019-03-19,2019-03-26,2019-03-26,28.09,27.4008,-2.4535,止损,2019
002047,*ST宝鹰,0,MA60,7.018667,2019-03-06,2019-03-26,2019-03-28,7.25,6.878293,-5.127,止损,2019
002057,中钢天源,0,High60,7.61,2019-03-14,2019-03-26,2019-03-29,7.83,7.4578,-4.7535,止损,2019
002229,鸿博股份,0,High60,8.57,2019-03-07,2019-03-26,2019-03-27,8.83,8.3986,-4.8856,止损,2019
002261,拓维信息,0,High60,5.78,2019-03-05,2019-03-26,2019-03-26,5.75,5.6644,-1.4887,止损,2019
000708,中信特钢,0,High60,11.94,2019-03-18,2019-03-27,2019-04-04,12.01,13.9316,16.0,止盈,2019
000863,三湘印象,0,High60,4.95,2019-03-13,2019-03-27,2019-03-28,5.09,4.851,-4.6955,止损,2019
001965,招商公路,0,High60,8.7,2019-02-25,2019-03-27,2019-04-17,8.72,9.01,3.3257,时间止盈,2019
002173,创新医疗,0,MA120,8.5415,2019-03-12,2019-03-27,2019-03-27,8.5,8.37067,-1.5215,止损,2019
000526,学大教育,0,High60,25.2,2019-03-21,2019-03-28,2019-04-18,25.17,26.31,4.5292,时间止盈,2019
000543,皖能电力,0,High60,5.26,2019-02-25,2019-03-28,2019-03-29,5.36,5.1548,-3.8284,止损,2019
000592,平潭发展,0,High60,3.83,2019-02-25,2019-03-28,2019-03-28,3.79,3.7534,-0.9657,止损,2019
000598,兴蓉环境,0,High60,4.51,2019-02-25,2019-03-28,2019-04-18,4.59,4.97,8.2789,时间止盈,2019
000600,建投能源,0,High60,7.49,2019-03-20,2019-03-28,2019-04-18,7.79,7.98,2.439,时间止盈,2019
000630,铜陵有色,0,High60,2.5,2019-03-06,2019-03-28,2019-04-18,2.51,2.66,5.9761,时间止盈,2019
000897,津滨发展,0,MA60,2.504167,2019-02-25,2019-03-28,2019-03-28,2.47,2.454083,-0.6444,止损,2019
000960,锡业股份,0,High60,11.67,2019-02-25,2019-03-28,2019-04-08,11.59,13.4444,16.0,止盈,2019
000972,*ST中基,0,High60,3.42,2019-03-06,2019-03-28,2019-04-18,3.48,3.73,7.1839,时间止盈,2019
000988,华工科技,0,High60,15.32,2019-03-06,2019-03-28,2019-03-29,15.6,15.0136,-3.759,止损,2019
002005,ST德豪,0,MA120,2.59425,2019-02-25,2019-03-28,2019-04-18,2.65,2.79,5.283,时间止盈,2019
002131,利欧股份,0,High60,1.99,2019-03-06,2019-03-28,2019-04-01,2.0,2.32,16.0,止盈,2019
002132,恒星科技,0,MA60,2.845667,2019-01-14,2019-03-28,2019-04-18,2.92,3.2,9.589,时间止盈,2019
002200,*ST交投,0,High60,6.68,2019-03-05,2019-03-28,2019-03-29,6.82,6.5464,-4.0117,止损,2019
002201,九鼎新材,0,High60,8.03,2019-03-19,2019-03-28,2019-03-28,7.99,7.8694,-1.5094,止损,2019
002211,ST宏达,0,High60,5.6,2019-03-06,2019-03-28,2019-04-18,5.65,6.31,11.6814,时间止盈,2019
002213,大为股份,0,MA60,9.627833,2019-02-18,2019-03-28,2019-03-28,9.76,9.435277,-3.3271,止损,2019
002226,江南化工,0,High60,6.71,2019-03-06,2019-03-28,2019-03-29,6.82,6.5758,-3.5806,止损,2019
002247,聚力文化,0,MA60,4.7125,2019-03-05,2019-03-28,2019-03-29,4.81,4.61825,-3.9865,止损,2019
002271,东方雨虹,0,High60,20.7,2019-03-18,2019-03-28,2019-03-28,21.23,20.286,-4.4465,止损,2019
000157,中联重科,0,High60,4.43,2019-03-15,2019-03-29,2019-03-29,4.37,4.3414,-0.6545,止损,2019
000425,徐工机械,0,High60,4.12,2019-03-04,2019-03-29,2019-04-10,4.24,4.9184,16.0,止盈,2019
000541,佛山照明,0,High60,5.73,2019-02-25,2019-03-29,2019-04-19,5.83,6.51,11.6638,时间止盈,2019
000576,甘化科工,0,High60,9.32,2019-03-04,2019-03-29,2019-04-09,9.52,11.0432,16.0,止盈,2019
000692,惠天热电,0,High60,3.27,2019-03-06,2019-03-29,2019-04-03,3.31,3.8396,16.0,止盈,2019
000756,新华制药,0,High60,7.45,2019-03-18,2019-03-29,2019-04-08,7.54,8.7464,16.0,止盈,2019
000935,四川双马,0,High60,18.16,2019-03-07,2019-03-29,2019-04-19,18.15,18.24,0.4959,时间止盈,2019
002025,航天电器,0,High60,27.1,2019-02-25,2019-03-29,2019-04-16,26.89,26.558,-1.2347,止损,2019
002102,能特科技,0,MA120,1.9995,2019-03-07,2019-03-29,2019-04-16,2.03,2.3548,16.0,止盈,2019
002105,信隆健康,0,High60,4.72,2019-03-04,2019-03-29,2019-04-03,4.85,5.626,16.0,止盈,2019
002127,南极电商,0,High60,11.2,2019-03-18,2019-03-29,2019-04-08,11.16,10.976,-1.6487,止损,2019
002179,中航光电,0,High60,40.49,2019-02-25,2019-03-29,2019-04-08,39.98,39.6802,-0.7499,止损,2019
002218,拓日新能,0,High60,3.51,2019-02-25,2019-03-29,2019-04-19,3.61,4.0,10.8033,时间止盈,2019
002221,东华能源,0,High60,9.49,2019-03-18,2019-03-29,2019-04-02,9.62,11.1592,16.0,止盈,2019
002262,恩华药业,0,High60,12.35,2019-03-11,2019-03-29,2019-04-19,12.3,12.71,3.3333,时间止盈,2019
002053,云南能投,0,High60,8.77,2019-03-22,2019-04-01,2019-04-22,8.89,9.1,2.3622,时间止盈,2019
000423,东阿阿胶,0,High60,48.25,2019-03-18,2019-04-03,2019-04-24,48.68,50.45,3.636,时间止盈,2019
000683,博源化工,0,High60,3.05,2019-03-20,2019-04-03,2019-04-24,3.08,3.44,11.6883,时间止盈,2019
000716,黑芝麻,0,High60,4.85,2019-03-22,2019-04-03,2019-04-23,4.93,5.7188,16.0,止盈,2019
000725,京东方Ａ,0,High60,3.93,2019-02-25,2019-04-03,2019-04-08,3.94,3.8514,-2.2487,止损,2019
002050,三花智控,0,High60,16.18,2019-03-11,2019-04-03,2019-04-24,16.56,16.14,-2.5362,时间止盈,2019
000510,新金路,0,High60,5.44,2019-03-15,2019-04-04,2019-04-22,5.74,6.6584,16.0,止盈,2019
000582,北部湾港,0,High60,9.35,2019-03-28,2019-04-04,2019-04-08,9.47,9.163,-3.2418,止损,2019
000639,西王食品,0,High60,10.2,2019-03-27,2019-04-04,2019-04-08,10.44,9.996,-4.2529,止损,2019
000661,长春高新,0,High60,303.33,2019-03-27,2019-04-04,2019-04-12,308.99,297.2634,-3.7951,止损,2019
000820,*ST节能,0,High60,6.7,2019-03-20,2019-04-04,2019-04-16,6.82,6.566,-3.7243,止损,2019
000426,兴业银锡,0,High60,6.98,2019-02-20,2019-04-08,2019-04-10,7.03,6.8404,-2.697,止损,2019
002079,苏州固锝,0,High60,7.56,2019-03-08,2019-04-08,2019-04-08,7.51,7.4088,-1.3475,止损,2019
002072,凯瑞德,0,MA60,6.502833,2019-03-05,2019-04-09,2019-04-09,6.53,6.372777,-2.4077,止损,2019
000501,武商集团,0,High60,11.91,2019-03-29,2019-04-10,2019-04-23,12.23,11.6718,-4.5642,止损,2019
000545,金浦钛业,0,High60,4.09,2019-03-07,2019-04-10,2019-04-16,4.13,4.0082,-2.9492,止损,2019
000715,中兴商业,0,High60,9.46,2019-03-14,2019-04-10,2019-04-11,9.43,9.2708,-1.6882,止损,2019
000727,冠捷科技,0,High60,2.65,2019-03-05,2019-04-10,2019-04-15,2.7,2.597,-3.8148,止损,2019
000777,中核科技,0,High60,16.03,2019-04-01,2019-04-10,2019-04-16,16.24,15.7094,-3.2672,止损,2019
000811,冰轮环境,0,High60,8.62,2019-03-27,2019-04-10,2019-04-11,8.7,10.092,16.0,止盈,2019
000869,张 裕Ａ,0,High60,32.4,2019-04-01,2019-04-10,2019-04-25,32.7,31.752,-2.8991,止损,2019
000880,潍柴重机,0,High60,9.8,2019-04-02,2019-04-10,2019-04-11,9.95,9.604,-3.4774,止损,2019
002055,ST得润,0,High60,14.49,2019-03-05,2019-04-10,2019-04-12,14.79,14.2002,-3.9878,止损,2019
002081,金 螳 螂,0,High60,12.0,2019-04-01,2019-04-10,2019-04-10,11.9,11.76,-1.1765,止损,2019
002082,万邦德,0,High60,10.9,2019-04-01,2019-04-10,2019-04-23,11.14,10.682,-4.1113,止损,2019
002123,梦网科技,0,High60,13.66,2019-04-01,2019-04-10,2019-04-11,13.65,13.3868,-1.9282,止损,2019
002152,广电运通,0,High60,7.45,2019-04-01,2019-04-10,2019-04-10,7.36,7.301,-0.8016,止损,2019
002162,悦心健康,0,High60,4.34,2019-04-01,2019-04-10,2019-04-17,4.34,5.0344,16.0,止盈,2019
002212,天融信,0,High60,16.19,2019-03-11,2019-04-10,2019-04-12,16.42,15.8662,-3.3727,止损,2019
002216,三全食品,0,High60,8.15,2019-04-01,2019-04-10,2019-04-12,8.31,7.987,-3.8869,止损,2019
002251,步步高,0,High60,9.96,2019-04-02,2019-04-10,2019-04-16,10.08,9.7608,-3.1667,止损,2019
002163,海南发展,0,High60,6.97,2019-04-03,2019-04-11,2019-04-11,6.97,6.8306,-2.0,止损,2019
000692,惠天热电,0,High60,3.69,2019-04-03,2019-04-12,2019-04-16,3.76,3.6162,-3.8245,止损,2019
000796,凯撒旅业,0,High60,9.6,2019-04-04,2019-04-12,2019-04-25,9.7,9.408,-3.0103,止损,2019
000852,石化机械,0,High60,9.91,2019-04-03,2019-04-12,2019-04-16,9.74,9.7118,-0.2895,止损,2019
000915,华特达因,0,High60,24.03,2019-04-01,2019-04-12,2019-04-19,24.39,23.5494,-3.4465,止损,2019
002265,建设工业,0,High60,13.72,2019-03-29,2019-04-12,2019-04-22,14.12,13.4456,-4.7762,止损,2019
002278,神开股份,0,High60,8.08,2019-04-03,2019-04-12,2019-04-26,8.19,7.9184,-3.3162,止损,2019
000525,红太阳,0,High60,16.44,2019-04-02,2019-04-15,2019-04-15,16.67,16.1112,-3.3521,止损,2019
000544,中原环保,0,High60,6.57,2019-04-04,2019-04-15,2019-04-15,6.64,6.4386,-3.0331,止损,2019
000608,*ST阳光,0,High60,7.3,2019-04-02,2019-04-15,2019-04-24,7.49,7.154,-4.486,止损,2019
000688,国城矿业,0,MA60,11.999333,2019-04-01,2019-04-15,2019-05-08,12.26,12.2,-0.4894,时间止盈,2019
000712,锦龙股份,0,High60,15.27,2019-04-04,2019-04-15,2019-04-15,15.39,14.9646,-2.7641,止损,2019
000789,万年青,0,High60,15.7,2019-04-01,2019-04-15,2019-04-16,16.15,15.386,-4.7307,止损,2019
000802,北京文化,0,MA60,13.023,2019-04-08,2019-04-15,2019-04-16,13.58,12.76254,-6.0196,止损,2019
000882,华联股份,0,High60,3.2,2019-04-02,2019-04-15,2019-04-19,3.3,3.136,-4.9697,止损,2019
002049,紫光国微,0,High60,45.03,2019-04-01,2019-04-15,2019-04-16,45.82,44.1294,-3.6897,止损,2019
002052,同洲电子,0,High60,5.1,2019-03-05,2019-04-15,2019-04-16,5.07,4.998,-1.4201,止损,2019
002060,广东建工,0,High60,3.65,2019-04-01,2019-04-15,2019-04-25,3.77,3.577,-5.1194,止损,2019
002077,大港股份,0,High60,6.39,2019-03-12,2019-04-15,2019-04-15,6.54,6.2622,-4.2477,止损,2019
002117,东港股份,0,High60,19.98,2019-04-01,2019-04-15,2019-04-22,20.68,19.5804,-5.3172,止损,2019
002206,海 利 得,0,High60,4.94,2019-04-04,2019-04-15,2019-04-22,5.04,4.8412,-3.9444,止损,2019
002208,合肥城建,0,High60,13.95,2019-03-04,2019-04-15,2019-04-16,14.05,13.671,-2.6975,止损,2019
002250,联化科技,0,MA60,9.270833,2019-01-25,2019-04-15,2019-04-22,9.45,10.962,16.0,止盈,2019
000932,华菱钢铁,0,High60,8.26,2019-04-08,2019-04-16,2019-04-16,8.15,8.0948,-0.6773,止损,2019
002014,永新股份,0,High60,8.1,2019-04-01,2019-04-16,2019-04-25,8.2,7.938,-3.1951,止损,2019
002085,万丰奥威,0,High60,8.79,2019-04-09,2019-04-16,2019-04-16,8.68,8.6142,-0.7581,止损,2019
002099,海翔药业,0,High60,9.1,2019-04-09,2019-04-16,2019-04-18,9.1,10.556,16.0,止盈,2019
002078,太阳纸业,0,High60,7.75,2019-04-03,2019-04-17,2019-04-22,7.82,7.595,-2.8772,止损,2019
002091,江苏国泰,0,High60,7.28,2019-04-08,2019-04-17,2019-04-26,7.44,7.1344,-4.1075,止损,2019
002237,恒邦股份,0,High60,10.7,2019-04-10,2019-04-17,2019-04-18,10.71,10.486,-2.0915,止损,2019
000400,许继电气,0,MA60,10.841667,2019-04-11,2019-04-18,2019-04-19,10.89,10.624833,-2.435,止损,2019
000656,*ST金科,0,High60,8.03,2019-04-09,2019-04-18,2019-04-18,7.93,7.8694,-0.7642,止损,2019
000686,东北证券,0,High60,10.75,2019-04-03,2019-04-18,2019-04-18,10.73,10.535,-1.8173,止损,2019
000538,云南白药,0,High60,89.25,2019-04-09,2019-04-19,2019-04-26,89.92,87.465,-2.7302,止损,2019
000792,盐湖股份,0,MA120,7.36475,2019-04-08,2019-04-19,2019-04-19,7.3,7.217455,-1.1308,止损,2019
000881,中广核技,0,High60,10.79,2019-04-12,2019-04-19,2019-04-19,10.86,10.5742,-2.6317,止损,2019
000899,赣能股份,0,High60,5.96,2019-04-12,2019-04-19,2019-04-23,5.95,5.8408,-1.8353,止损,2019
002048,宁波华翔,0,High60,13.96,2019-04-04,2019-04-19,2019-04-19,13.98,13.6808,-2.1402,止损,2019
002072,凯瑞德,0,MA120,6.757333,2019-04-10,2019-04-19,2019-04-22,6.72,6.622187,-1.4556,止损,2019
002141,贤丰控股,0,MA60,4.445333,2019-02-22,2019-04-19,2019-04-29,4.58,4.356427,-4.8815,止损,2019
000531,穗恒运Ａ,0,High60,8.79,2019-04-12,2019-04-22,2019-04-23,8.99,8.6142,-4.1802,止损,2019
000697,ST炼石,0,High60,13.24,2019-03-05,2019-04-22,2019-04-23,13.48,12.9752,-3.7448,止损,2019
000752,ST西发,0,MA60,7.163167,2019-02-25,2019-04-22,2019-04-24,7.26,7.019903,-3.3071,止损,2019
000839,国安股份,0,High60,4.99,2019-03-05,2019-04-22,2019-04-22,5.12,4.8902,-4.4883,止损,2019
002059,云南旅游,0,High60,7.5,2019-04-10,2019-04-22,2019-04-24,7.71,7.35,-4.6693,止损,2019
002110,三钢闽光,0,High60,19.08,2019-04-08,2019-04-22,2019-04-23,19.2,18.6984,-2.6125,止损,2019
000597,东北制药,0,High60,13.58,2019-04-08,2019-04-23,2019-04-26,14.0,13.3084,-4.94,止损,2019
000695,滨海能源,0,High60,12.65,2019-04-16,2019-04-23,2019-04-23,12.81,12.397,-3.224,止损,2019
000885,城发环境,0,High60,9.99,2019-04-16,2019-04-23,2019-04-24,10.16,9.7902,-3.6398,止损,2019
000402,金 融 街,0,High60,8.45,2019-03-29,2019-04-24,2019-04-26,8.56,8.281,-3.2593,止损,2019
000703,恒逸石化,0,High60,15.5,2019-04-01,2019-04-24,2019-04-24,15.48,15.19,-1.8734,止损,2019
000766,通化金马,0,High60,9.75,2019-04-02,2019-04-24,2019-04-26,10.43,9.555,-8.3893,止损,2019
002115,三维通信,0,High60,13.88,2019-04-16,2019-04-24,2019-04-26,14.32,13.6024,-5.0112,止损,2019
002230,科大讯飞,0,High60,33.67,2019-02-26,2019-04-24,2019-04-26,33.96,32.9966,-2.8369,止损,2019
002244,滨江集团,0,High60,4.96,2019-04-01,2019-04-24,2019-04-24,4.96,4.8608,-2.0,止损,2019
000425,徐工机械,0,High60,4.91,2019-04-10,2019-04-25,2019-04-25,4.9,4.8118,-1.8,止损,2019
000504,*ST生物,0,High60,14.56,2019-03-20,2019-04-25,2019-04-25,14.5,14.2688,-1.5945,止损,2019
000520,凤凰航运,0,High60,3.75,2019-03-28,2019-04-25,2019-04-25,3.81,3.675,-3.5433,止损,2019
000736,*ST中地,0,High60,10.88,2019-04-09,2019-04-25,2019-04-26,11.18,10.6624,-4.6297,止损,2019
000887,中鼎股份,0,High60,11.98,2019-03-05,2019-04-25,2019-04-26,12.15,11.7404,-3.3712,止损,2019
000925,众合科技,0,High60,7.65,2019-03-06,2019-04-25,2019-04-26,7.83,7.497,-4.2529,止损,2019
002066,瑞泰科技,0,High60,9.28,2019-03-04,2019-04-25,2019-04-25,9.5,9.0944,-4.2695,止损,2019
002128,电投能源,0,High60,9.27,2019-04-01,2019-04-25,2019-05-06,9.47,9.0846,-4.0697,止损,2019
000917,电广传媒,0,High60,8.32,2019-03-01,2019-04-26,2019-04-26,8.4,8.1536,-2.9333,止损,2019
002179,中航光电,0,MA60,39.739833,2019-04-15,2019-04-26,2019-05-17,41.5,38.945037,-6.1565,止损,2019
000157,中联重科,0,High60,4.73,2019-04-03,2019-04-29,2019-05-06,4.86,4.6354,-4.6214,止损,2019
000404,长虹华意,0,High60,4.75,2019-03-06,2019-04-29,2019-04-29,4.71,4.655,-1.1677,止损,2019
000421,南京公用,0,High60,4.98,2019-02-25,2019-04-29,2019-05-06,5.11,4.8804,-4.4932,止损,2019
000633,合金投资,0,High60,5.92,2019-03-04,2019-04-29,2019-04-29,5.88,5.8016,-1.3333,止损,2019
000680,山推股份,0,High60,4.44,2019-04-18,2019-04-29,2019-04-29,4.41,4.3512,-1.3333,止损,2019
000721,西安饮食,0,High60,5.1,2019-03-20,2019-04-29,2019-04-29,5.16,4.998,-3.1395,止损,2019
000738,航发控制,0,High60,13.85,2019-02-25,2019-04-29,2019-05-06,14.38,13.573,-5.612,止损,2019
000856,冀东装备,0,MA60,14.382667,2019-02-25,2019-04-29,2019-04-29,14.75,14.095013,-4.4406,止损,2019
000970,中科三环,0,High60,10.8,2019-04-04,2019-04-29,2019-04-29,10.88,10.584,-2.7206,止损,2019
000983,山西焦煤,0,High60,6.97,2019-04-16,2019-04-29,2019-04-29,6.95,6.8306,-1.718,止损,2019
000998,隆平高科,0,MA60,13.8865,2019-02-18,2019-04-29,2019-04-29,14.28,13.60877,-4.7005,止损,2019
002051,中工国际,0,High60,13.39,2019-02-25,2019-04-29,2019-04-29,13.7,13.1222,-4.2175,止损,2019
002073,软控股份,0,High60,5.38,2019-03-05,2019-04-29,2019-04-29,5.47,5.2724,-3.6124,止损,2019
002104,恒宝股份,0,High60,7.44,2019-03-06,2019-04-29,2019-04-29,7.56,7.2912,-3.5556,止损,2019
002159,三特索道,0,MA120,19.034,2019-02-28,2019-04-29,2019-04-30,19.55,18.65332,-4.5866,止损,2019
002172,澳洋健康,0,High60,4.84,2019-03-21,2019-04-29,2019-04-29,4.84,4.7432,-2.0,止损,2019
002174,游族网络,0,High60,20.09,2019-02-28,2019-04-29,2019-04-29,19.8,19.6882,-0.5646,止损,2019
002185,华天科技,0,High60,5.09,2019-02-18,2019-04-29,2019-04-29,5.2,4.9882,-4.0731,止损,2019
002199,*ST东晶,0,High60,12.2,2019-03-13,2019-04-29,2019-04-29,12.37,11.956,-3.3468,止损,2019
002221,东华能源,0,High60,10.86,2019-04-02,2019-04-29,2019-04-29,11.25,10.6428,-5.3973,止损,2019
002249,大洋电机,0,High60,6.22,2019-04-17,2019-04-29,2019-04-29,6.25,6.0956,-2.4704,止损,2019
002264,新 华 都,0,MA60,6.086,2019-02-25,2019-04-29,2019-04-29,6.15,5.96428,-3.0198,止损,2019
000572,海马汽车,0,MA60,2.311667,2019-02-25,2019-04-30,2019-04-30,2.23,2.265433,1.5889,止损,2019
000676,智度股份,0,MA60,9.76,2019-02-19,2019-04-30,2019-05-06,9.79,9.5648,-2.3003,止损,2019
000800,一汽解放,0,High60,10.21,2019-04-16,2019-04-30,2019-05-06,10.62,10.0058,-5.7834,止损,2019
002228,合兴包装,0,High60,5.19,2019-02-25,2019-04-30,2019-05-06,5.21,5.0862,-2.3762,止损,2019
