ts_code,trade_date,cost_5pct,cost_95pct,weight_avg,winner_rate
301178.SZ,20260327,45.6,55.2,50.31,36.35
301088.SZ,20260327,13.9,19.1,16.35,10.21
301267.SZ,20260327,16.5,21.0,19.11,5.2
301111.SZ,20260327,18.1,23.3,20.85,19.61
301045.SZ,20260327,40.4,52.0,45.52,17.78
688766.SH,20260327,235.8,289.8,259.38,11.01
688778.SH,20260327,60.0,100.0,80.09,33.43
688502.SH,20260327,294.0,411.0,345.7,12.03
688597.SH,20260327,8.6,10.5,9.58,24.44
688091.SH,20260327,46.4,60.0,53.12,90.09
301046.SZ,20260327,24.0,29.6,26.71,31.56
301092.SZ,20260327,31.9,41.4,36.53,24.47
688359.SH,20260327,70.0,91.2,80.91,36.0
688276.SH,20260327,16.5,23.1,19.83,40.39
301148.SZ,20260327,48.2,56.2,52.29,16.81
688538.SH,20260327,2.3,2.8,2.58,9.5
301047.SZ,20260327,67.2,81.2,74.15,36.32
688621.SH,20260327,57.4,76.3,65.19,56.12
688246.SH,20260327,19.6,31.2,24.08,12.28
688367.SH,20260327,34.4,39.2,36.54,24.67
605599.SH,20260327,21.0,27.6,24.57,18.61
688038.SH,20260327,18.4,23.8,21.31,21.3
688303.SH,20260327,21.7,32.2,26.55,6.41
301665.SZ,20260327,25.7,30.5,26.94,69.37
688306.SH,20260327,9.0,13.4,11.0,6.79
301131.SZ,20260327,38.6,47.8,41.51,70.99
688718.SH,20260327,13.2,16.4,14.98,56.89
688110.SH,20260327,115.2,151.2,131.53,6.26
301296.SZ,20260327,7.7,9.7,8.71,7.52
688376.SH,20260327,56.4,77.6,64.29,26.12
301121.SZ,20260327,34.4,41.6,37.18,46.08
301063.SZ,20260327,23.2,29.2,26.28,19.39
688701.SH,20260327,8.6,11.0,9.86,29.86
301228.SZ,20260327,38.8,45.6,42.16,27.32
688716.SH,20260327,31.6,41.6,34.61,52.79
688798.SH,20260327,65.6,83.2,75.99,5.65
688385.SH,20260327,65.6,87.2,76.05,12.32
301331.SZ,20260327,24.4,32.6,28.33,24.75
301160.SZ,20260327,54.8,68.8,63.24,9.59
301219.SZ,20260327,58.2,77.4,67.93,22.81
301102.SZ,20260327,10.6,13.3,12.09,9.01
301075.SZ,20260327,67.2,95.2,82.77,3.38
301213.SZ,20260327,65.5,91.0,74.67,30.25
301187.SZ,20260327,19.5,25.6,21.03,48.58
301232.SZ,20260327,153.0,191.0,163.27,26.43
603213.SH,20260327,12.2,14.4,13.53,94.15
688296.SH,20260327,13.0,16.5,15.21,16.77
301080.SZ,20260327,40.0,61.6,46.97,23.81
301123.SZ,20260327,50.4,66.0,58.32,9.85
301048.SZ,20260327,10.1,13.3,11.8,6.65
688722.SH,20260327,16.5,21.6,19.47,10.39
688767.SH,20260327,31.2,46.2,37.97,8.56
301222.SZ,20260327,30.6,35.5,33.06,64.29
301177.SZ,20260327,28.6,42.6,34.69,3.26
301139.SZ,20260327,16.4,19.3,17.6,53.51
688776.SH,20260327,84.7,121.0,105.08,12.02
301201.SZ,20260327,38.4,45.6,42.39,97.57
301211.SZ,20260327,11.6,15.0,12.95,15.1
301086.SZ,20260327,115.2,134.1,123.88,77.68
301257.SZ,20260327,50.0,72.0,60.77,41.88
688120.SH,20260327,152.0,197.6,179.06,23.89
301167.SZ,20260327,15.6,18.4,16.84,40.29
301179.SZ,20260327,22.3,26.0,23.93,33.78
688768.SH,20260327,43.2,65.4,51.83,22.87
688486.SH,20260327,58.0,81.2,72.59,6.21
688670.SH,20260327,16.8,24.8,20.57,16.73
605577.SH,20260327,12.4,14.6,13.75,13.16
688775.SH,20260327,182.6,217.8,194.73,42.42
301382.SZ,20260327,32.9,38.8,35.65,12.11
688257.SH,20260327,60.0,82.8,70.96,24.17
301110.SZ,20260327,54.0,80.5,64.39,27.14
688772.SH,20260327,15.6,23.2,18.22,40.14
301158.SZ,20260327,24.0,30.0,26.18,42.88
300834.SZ,20260327,22.2,27.2,24.51,49.51
301113.SZ,20260327,23.2,27.8,25.78,42.23
301265.SZ,20260327,20.0,22.2,20.95,28.42
301150.SZ,20260327,44.6,55.6,50.6,99.01
301096.SZ,20260327,43.6,52.4,49.27,90.69
301127.SZ,20260327,15.4,18.2,16.92,19.93
301136.SZ,20260327,14.7,19.1,16.17,47.19
605033.SH,20260327,21.4,29.0,23.5,46.95
301339.SZ,20260327,13.2,15.4,14.42,6.15
301196.SZ,20260327,85.0,115.0,100.6,72.88
301162.SZ,20260327,66.8,82.0,72.66,16.8
688211.SH,20260327,28.0,35.6,32.61,28.41
301338.SZ,20260327,160.8,202.8,174.72,20.45
301155.SZ,20260327,74.4,88.8,82.68,15.4
301117.SZ,20260327,41.1,52.2,43.98,25.31
688259.SH,20260327,34.8,45.2,40.43,13.72
301189.SZ,20260327,41.6,47.6,44.35,86.73
301217.SZ,20260327,35.1,49.2,41.56,25.71
688255.SH,20260327,26.4,38.4,32.16,13.99
688553.SH,20260327,15.8,22.6,19.25,16.56
688327.SH,20260327,12.8,16.6,14.77,8.08
301248.SZ,20260327,50.0,65.0,55.64,3.76
301207.SZ,20260327,18.6,25.2,21.24,14.27
301135.SZ,20260327,26.6,31.2,29.23,16.06
605567.SH,20260327,10.1,12.0,11.2,30.16
688114.SH,20260327,50.4,78.4,64.82,4.35
301233.SZ,20260327,46.8,56.3,52.34,34.54
301439.SZ,20260327,15.5,17.9,16.72,18.79
688343.SH,20260327,76.0,100.8,86.95,15.08
001317.SZ,20260327,43.2,51.8,45.92,90.08
001234.SZ,20260327,25.5,30.0,28.13,11.3
603280.SH,20260327,33.2,38.6,34.95,40.48
301109.SZ,20260327,16.2,18.2,17.17,63.11
603071.SH,20260327,12.0,15.0,13.9,93.36
301212.SZ,20260327,26.1,32.7,29.98,17.98
688220.SH,20260327,69.6,96.0,82.77,7.79
301282.SZ,20260327,31.2,36.5,33.62,34.82
301330.SZ,20260327,33.4,39.2,35.98,29.6
688103.SH,20260327,54.0,69.6,61.91,3.9
688282.SH,20260327,61.6,88.8,74.63,8.44
688062.SH,20260327,31.6,42.0,35.09,80.95
301500.SZ,20260327,18.7,24.6,20.06,52.68
688265.SH,20260327,39.2,57.6,46.39,14.9
688800.SH,20260327,84.8,101.6,91.25,25.05
301165.SZ,20260327,68.0,93.6,82.9,38.87
301216.SZ,20260327,21.5,27.2,25.12,21.66
301381.SZ,20260327,18.9,23.7,21.32,12.93
301163.SZ,20260327,27.5,33.8,30.36,39.12
601956.SH,20260327,6.3,7.7,7.11,11.18
688119.SH,20260327,5.0,8.0,6.19,9.69
688285.SH,20260327,7.8,9.7,8.96,16.42
301206.SZ,20260327,25.2,29.4,27.64,7.59
688711.SH,20260327,26.0,34.8,30.45,13.27
688236.SH,20260327,17.1,27.6,22.96,16.57
301122.SZ,20260327,28.8,34.8,31.93,17.46
688102.SH,20260327,34.5,47.5,40.5,11.0
688105.SH,20260327,18.7,25.3,22.33,7.2
301256.SZ,20260327,12.6,17.0,14.95,17.49
301313.SZ,20260327,29.0,34.2,31.56,8.13
688212.SH,20260327,37.0,51.0,43.95,3.1
688151.SH,20260327,19.6,26.0,22.04,28.44
301229.SZ,20260327,17.6,22.4,19.55,17.65
301373.SZ,20260327,61.2,73.6,68.57,72.57
688162.SH,20260327,28.8,35.4,32.65,19.9
301268.SZ,20260327,18.8,25.6,22.84,26.0
688210.SH,20260327,36.8,60.0,47.92,26.13
603402.SH,20260327,127.6,144.8,136.96,71.25
301218.SZ,20260327,32.8,39.6,35.84,31.27
301279.SZ,20260327,26.0,35.7,30.8,14.24
301238.SZ,20260327,19.1,24.6,20.91,34.83
301137.SZ,20260327,45.6,61.2,52.72,14.79
301227.SZ,20260327,35.2,40.8,37.88,28.86
301125.SZ,20260327,18.7,25.9,22.28,23.0
301175.SZ,20260327,6.3,7.6,6.83,27.15
688032.SH,20260327,101.4,135.2,124.04,95.52
688187.SH,20260327,43.8,60.0,53.17,34.38
688262.SH,20260327,32.4,43.2,36.89,14.91
688737.SH,20260327,23.4,29.0,26.86,32.68
301106.SZ,20260327,28.4,34.0,31.78,8.32
301293.SZ,20260327,66.0,87.2,71.09,32.73
301215.SZ,20260327,5.9,7.3,6.74,6.5
301366.SZ,20260327,30.4,38.0,34.35,12.57
301235.SZ,20260327,46.0,53.4,49.9,28.87
301349.SZ,20260327,43.6,55.4,51.93,91.06
688049.SH,20260327,44.0,58.0,50.28,20.57
603122.SH,20260327,15.0,17.0,15.76,46.23
688697.SH,20260327,13.9,16.9,15.55,9.82
301276.SZ,20260327,21.7,28.3,25.04,31.05
301221.SZ,20260327,47.7,62.4,55.27,14.42
301367.SZ,20260327,66.0,94.6,79.41,9.67
301270.SZ,20260327,30.4,38.6,32.87,51.01
301161.SZ,20260327,28.2,38.4,31.83,50.08
301262.SZ,20260327,22.3,25.9,23.68,50.25
688707.SH,20260327,12.8,15.6,14.75,31.41
688272.SH,20260327,32.0,42.4,38.47,74.08
688121.SH,20260327,10.4,13.2,12.11,19.61
688235.SH,20260327,218.0,300.0,245.5,43.47
003041.SZ,20260327,50.0,67.5,58.33,7.81
603230.SH,20260327,11.5,13.3,12.5,28.66
301107.SZ,20260327,26.4,32.2,29.47,15.37
688167.SH,20260327,290.7,351.5,321.58,90.62
301236.SZ,20260327,38.0,48.5,41.19,7.58
600927.SH,20260327,13.6,16.8,15.34,7.18
603176.SH,20260327,5.2,6.4,5.69,37.46
603048.SH,20260327,19.0,25.4,21.83,24.48
301319.SZ,20260327,40.2,54.6,46.04,28.83
301300.SZ,20260327,40.6,48.8,45.29,28.91
301230.SZ,20260327,34.4,47.6,39.59,34.76
688192.SH,20260327,48.8,82.8,61.48,35.87
301183.SZ,20260327,137.6,162.4,153.86,84.66
688225.SH,20260327,17.2,24.6,20.69,3.25
301318.SZ,20260327,26.0,31.2,29.35,5.66
688197.SH,20260327,34.8,40.8,38.08,68.33
301223.SZ,20260327,17.9,21.0,19.5,38.83
688349.SH,20260327,24.4,31.0,27.39,4.27
301468.SZ,20260327,46.6,61.8,50.21,20.04
688230.SH,20260327,60.3,80.1,69.97,12.1
688190.SH,20260327,93.6,119.7,106.2,15.55
688382.SH,20260327,17.2,30.4,21.4,48.41
301363.SZ,20260327,24.6,33.2,28.88,13.27
301097.SZ,20260327,49.5,60.3,55.52,18.52
688281.SH,20260327,64.4,103.6,84.16,32.07
301283.SZ,20260327,42.4,58.8,49.06,14.98
601059.SH,20260327,17.3,18.9,17.79,1.56
601728.SH,20260327,5.7,8.1,6.96,3.44
603215.SH,20260327,18.6,22.5,20.45,30.73
688045.SH,20260327,40.8,55.6,46.69,19.18
688107.SH,20260327,27.2,33.6,30.68,64.63
603209.SH,20260327,14.4,17.4,15.86,11.62
301312.SZ,20260327,79.2,98.0,89.75,70.76
301408.SZ,20260327,16.2,18.9,17.11,55.22
688332.SH,20260327,114.0,150.0,135.29,11.32
301156.SZ,20260327,18.0,20.8,19.59,23.02
688249.SH,20260327,27.8,38.0,32.89,9.04
301326.SZ,20260327,121.0,158.0,139.15,10.81
301314.SZ,20260327,42.0,49.8,45.62,55.12
688237.SH,20260327,46.4,54.8,49.47,68.99
603219.SH,20260327,15.5,21.1,17.75,5.21
603132.SH,20260327,15.1,22.5,18.13,18.82
688247.SH,20260327,9.4,12.4,10.6,6.02
688302.SH,20260327,38.0,55.6,46.4,17.36
301200.SZ,20260327,122.4,176.8,154.79,80.39
301260.SZ,20260327,14.6,19.4,16.75,15.21
301379.SZ,20260327,24.1,29.0,26.11,34.67
688173.SH,20260327,13.8,17.4,15.65,9.32
301357.SZ,20260327,112.2,127.5,121.92,71.93
688176.SH,20260327,12.5,17.2,14.33,43.06
301157.SZ,20260327,56.2,62.4,60.22,48.56
301132.SZ,20260327,37.1,41.6,39.24,29.49
688052.SH,20260327,153.0,189.0,168.04,29.77
603070.SH,20260327,13.5,17.6,15.93,31.53
603182.SH,20260327,13.9,16.4,15.47,25.86
001268.SZ,20260327,29.0,37.2,32.68,13.49
301399.SZ,20260327,20.9,23.1,22.4,39.57
301322.SZ,20260327,28.0,34.8,31.72,25.99
301413.SZ,20260327,110.4,164.8,124.89,30.14
301209.SZ,20260327,86.4,113.6,99.61,9.13
688234.SH,20260327,73.8,109.8,88.36,12.83
001258.SZ,20260327,9.2,11.7,10.61,39.78
603237.SH,20260327,16.3,18.6,17.29,10.09
301317.SZ,20260327,47.0,60.6,50.55,75.52
688283.SH,20260327,36.4,57.2,48.25,13.7
301308.SZ,20260327,294.4,358.4,325.21,37.95
300804.SZ,20260327,43.2,52.6,46.34,33.18
301486.SZ,20260327,142.4,187.2,154.84,61.07
688238.SH,20260327,6.4,8.0,7.3,19.66
688248.SH,20260327,43.2,71.4,57.41,63.97
688209.SH,20260327,19.4,25.8,22.51,10.87
301359.SZ,20260327,19.2,22.2,20.94,29.33
301355.SZ,20260327,11.3,13.3,12.08,66.74
301320.SZ,20260327,15.7,18.7,17.32,38.37
688337.SH,20260327,37.2,48.4,42.42,38.96
301289.SZ,20260327,51.6,64.4,59.04,7.95
301365.SZ,20260327,25.6,30.8,28.95,18.79
301328.SZ,20260327,45.6,55.2,51.42,9.47
688150.SH,20260327,32.7,40.2,37.38,92.68
688253.SH,20260327,32.4,39.6,36.17,63.89
688267.SH,20260327,27.2,31.6,29.59,16.76
301195.SZ,20260327,31.0,37.0,34.7,2.75
301429.SZ,20260327,18.2,21.6,19.88,52.22
688193.SH,20260327,45.2,54.4,50.53,49.97
301311.SZ,20260327,15.6,19.7,16.85,52.92
688261.SH,20260327,70.5,100.5,85.27,7.99
301567.SZ,20260327,40.5,48.5,42.98,54.61
301387.SZ,20260327,49.2,63.6,56.05,24.86
301205.SZ,20260327,206.4,230.4,217.88,74.82
688153.SH,20260327,33.6,42.8,37.93,6.23
688401.SH,20260327,45.6,62.0,52.73,19.21
688331.SH,20260327,98.1,124.2,115.13,89.54
688292.SH,20260327,22.8,33.9,27.45,14.67
301269.SZ,20260327,83.2,129.6,107.26,5.75
301551.SZ,20260327,27.6,37.6,30.28,21.0
001311.SZ,20260327,30.6,43.0,36.06,13.5
001298.SZ,20260327,28.0,32.0,29.79,38.96
603418.SH,20260327,49.4,58.2,52.54,21.3
603325.SH,20260327,70.8,87.6,78.65,10.49
001230.SZ,20260327,22.4,27.3,24.83,31.59
001309.SZ,20260327,316.0,380.0,354.41,96.81
001318.SZ,20260327,13.4,16.5,15.1,8.91
688207.SH,20260327,14.0,18.0,16.21,10.29
688279.SH,20260327,153.0,232.9,190.83,9.73
301332.SZ,20260327,8.8,10.2,9.62,12.4
603051.SH,20260327,20.9,27.3,23.22,17.55
001323.SZ,20260327,25.2,29.1,27.02,0.79
001259.SZ,20260327,31.2,37.0,33.76,19.33
001228.SZ,20260327,29.7,34.6,32.22,24.27
001283.SZ,20260327,63.2,72.8,69.74,99.61
001308.SZ,20260327,19.4,24.6,21.88,6.12
001266.SZ,20260327,31.0,36.8,34.06,6.17
688400.SH,20260327,39.6,46.0,43.15,8.82
688362.SH,20260327,35.2,48.8,41.36,28.14
688320.SH,20260327,30.0,38.0,34.41,15.45
688295.SH,20260327,29.2,65.6,55.5,40.74
688048.SH,20260327,176.0,230.4,213.17,90.7
301519.SZ,20260327,13.4,15.6,14.59,36.26
301327.SZ,20260327,58.4,78.4,67.68,90.19
301281.SZ,20260327,38.4,51.0,44.54,13.62
301361.SZ,20260327,37.1,41.5,38.98,16.05
688380.SH,20260327,42.4,53.2,48.19,3.27
688325.SH,20260327,97.2,138.0,123.88,46.63
688206.SH,20260327,29.8,43.0,36.31,12.3
688729.SH,20260327,21.6,26.4,23.18,35.02
688522.SH,20260327,31.0,43.0,37.45,10.61
688170.SH,20260327,46.8,53.4,50.15,63.91
301115.SZ,20260327,20.4,23.4,21.88,12.77
301105.SZ,20260327,53.4,63.6,60.21,92.27
001338.SZ,20260327,12.0,13.8,12.82,71.07
001222.SZ,20260327,19.0,25.8,22.08,14.14
001336.SZ,20260327,24.7,28.3,26.77,41.37
001226.SZ,20260327,41.4,52.5,45.48,26.84
001231.SZ,20260327,22.0,25.9,24.24,35.72
603272.SH,20260327,23.0,31.6,28.65,100.2
603097.SH,20260327,32.8,42.0,37.54,12.92
603173.SH,20260327,39.6,49.6,45.35,11.3
603061.SH,20260327,231.0,285.6,256.28,57.15
688213.SH,20260327,76.5,102.6,90.0,8.63
688223.SH,20260327,6.1,8.5,7.59,47.07
688273.SH,20260327,39.0,49.6,44.81,7.8
688472.SH,20260327,13.9,16.0,14.93,15.2
688047.SH,20260327,134.4,192.8,156.5,10.9
688231.SH,20260327,28.2,36.9,32.32,19.75
688479.SH,20260327,30.8,36.6,33.25,15.86
688485.SH,20260327,23.2,28.4,25.53,98.25
688420.SH,20260327,23.2,27.6,25.9,24.36
301337.SZ,20260327,26.3,31.7,28.73,38.78
301303.SZ,20260327,14.2,16.7,15.25,31.89
301566.SZ,20260327,19.3,24.6,21.45,23.87
301315.SZ,20260327,47.4,54.6,49.94,32.63
301323.SZ,20260327,47.2,60.8,55.03,61.45
301396.SZ,20260327,150.3,171.0,161.57,38.82
301277.SZ,20260327,11.0,13.1,11.8,56.46
688322.SH,20260327,74.4,104.0,86.92,12.15
688270.SH,20260327,137.2,184.8,153.67,14.19
688251.SH,20260327,28.2,37.2,35.12,61.92
688348.SH,20260327,52.0,66.0,62.59,95.01
688370.SH,20260327,23.1,30.9,28.28,7.42
688252.SH,20260327,19.6,24.6,21.7,30.05
688503.SH,20260327,79.2,101.6,87.16,60.16
688125.SH,20260327,189.2,283.8,248.49,35.74
688326.SH,20260327,113.6,150.4,131.21,10.98
301376.SZ,20260327,16.1,20.2,18.25,9.57
301377.SZ,20260327,169.2,201.6,183.92,45.12
301297.SZ,20260327,31.8,40.8,37.28,12.34
688244.SH,20260327,18.2,27.0,22.82,10.92
688351.SH,20260327,20.8,26.4,23.76,6.54
688115.SH,20260327,39.0,66.6,48.72,10.56
688046.SH,20260327,13.4,18.8,16.27,21.32
688455.SH,20260327,20.0,25.7,23.22,72.69
688290.SH,20260327,46.8,64.8,56.17,6.98
688353.SH,20260327,101.4,131.3,114.09,95.77
301360.SZ,20260327,61.8,81.9,67.47,68.62
300904.SZ,20260327,59.7,68.4,63.82,9.41
301456.SZ,20260327,28.6,33.2,30.9,9.85
301278.SZ,20260327,39.6,48.6,42.58,21.85
301489.SZ,20260327,166.4,200.2,178.57,51.71
301246.SZ,20260327,20.1,23.1,21.88,94.69
301448.SZ,20260327,36.8,52.4,43.58,16.44
301151.SZ,20260327,17.3,20.4,18.61,48.27
301488.SZ,20260327,126.0,139.6,131.56,53.16
603191.SH,20260327,21.4,27.0,23.65,25.08
603235.SH,20260327,25.8,29.2,27.45,13.51
603211.SH,20260327,21.8,25.7,24.19,34.85
603201.SH,20260327,16.2,19.3,17.62,5.08
603206.SH,20260327,15.3,18.6,16.97,5.28
601089.SH,20260327,21.8,29.2,25.34,24.15
603057.SH,20260327,23.6,35.6,30.66,9.81
603170.SH,20260327,12.4,15.6,14.29,7.92
001322.SZ,20260327,7.5,9.4,8.72,3.96
001301.SZ,20260327,74.4,87.2,79.34,60.88
001339.SZ,20260327,60.4,76.4,67.06,9.52
001314.SZ,20260327,39.2,49.2,42.83,32.41
001316.SZ,20260327,43.0,60.6,50.61,24.76
001238.SZ,20260327,48.0,57.6,52.54,6.77
001260.SZ,20260327,19.5,23.6,20.85,67.93
603190.SH,20260327,23.4,27.8,24.92,64.5
603291.SH,20260327,10.9,12.3,11.69,84.43
603151.SH,20260327,16.6,24.8,18.87,7.43
603163.SH,20260327,105.0,142.0,116.36,40.18
001300.SZ,20260327,15.3,17.9,16.85,39.82
001319.SZ,20260327,24.0,30.6,26.92,15.12
001331.SZ,20260327,51.0,58.5,54.33,78.82
001255.SZ,20260327,35.4,41.7,39.67,15.14
001366.SZ,20260327,12.7,16.4,14.08,50.13
001229.SZ,20260327,36.2,41.0,39.03,2.88
301197.SZ,20260327,20.6,24.7,22.56,25.0
301389.SZ,20260327,50.1,57.9,53.24,51.23
301273.SZ,20260327,27.2,36.2,31.18,35.98
301306.SZ,20260327,132.0,154.0,143.79,80.72
301368.SZ,20260327,50.4,66.0,55.77,24.74
301307.SZ,20260327,36.6,42.2,39.63,28.56
301356.SZ,20260327,20.2,25.4,22.73,35.03
301388.SZ,20260327,32.1,36.5,33.91,44.08
301397.SZ,20260327,27.0,33.4,30.3,31.25
301316.SZ,20260327,40.5,51.0,46.09,7.53
301255.SZ,20260327,23.6,28.7,25.17,45.75
301280.SZ,20260327,50.0,60.0,55.3,9.21
301526.SZ,20260327,10.3,13.1,11.42,30.52
301329.SZ,20260327,20.8,24.1,22.45,44.38
301386.SZ,20260327,23.9,29.1,26.13,40.82
301516.SZ,20260327,17.8,19.3,18.64,28.72
301369.SZ,20260327,122.0,152.0,137.71,55.39
301272.SZ,20260327,37.6,45.8,42.13,24.8
301095.SZ,20260327,65.6,89.6,76.27,29.45
301170.SZ,20260327,26.8,31.2,29.21,32.25
301378.SZ,20260327,30.4,35.4,32.15,49.1
301325.SZ,20260327,43.6,54.4,49.08,22.96
301290.SZ,20260327,25.0,29.6,27.69,24.42
301305.SZ,20260327,23.5,28.8,25.93,21.35
301285.SZ,20260327,72.4,87.2,79.28,85.25
301558.SZ,20260327,7.7,9.3,8.39,35.53
301292.SZ,20260327,71.4,93.2,84.92,100.05
301555.SZ,20260327,33.7,42.3,37.19,17.72
688072.SH,20260327,321.9,399.6,357.39,73.65
603153.SH,20260327,15.9,19.0,17.16,4.13
603255.SH,20260327,26.8,35.2,31.15,16.31
001216.SZ,20260327,16.7,21.7,19.34,20.44
301391.SZ,20260327,65.4,89.4,77.49,16.29
001400.SZ,20260327,133.2,155.2,146.81,55.23
001333.SZ,20260327,24.2,27.0,25.59,23.67
600941.SH,20260327,92.4,107.2,96.97,13.08
301301.SZ,20260327,10.7,11.7,11.13,66.49
301176.SZ,20260327,25.3,29.9,27.05,34.12
301225.SZ,20260327,93.6,142.2,109.95,28.32
301371.SZ,20260327,22.2,26.0,24.22,13.7
920964.BJ,20260327,5.7,7.3,6.28,38.68
920418.BJ,20260327,23.2,32.4,28.12,7.43
920198.BJ,20260327,8.4,10.5,9.09,22.58
920149.BJ,20260327,9.7,12.1,10.34,43.22
920184.BJ,20260327,14.4,20.1,16.44,14.75
920185.BJ,20260327,27.2,36.8,31.57,37.8
920163.BJ,20260327,12.8,16.6,15.3,1.04
920729.BJ,20260327,7.6,9.4,8.18,31.2
920640.BJ,20260327,33.2,50.8,41.24,12.96
920242.BJ,20260327,23.2,34.8,28.79,8.71
920167.BJ,20260327,17.6,21.4,19.64,4.39
920266.BJ,20260327,7.6,9.7,8.24,42.32
920961.BJ,20260327,21.7,29.8,24.36,25.07
920278.BJ,20260327,7.5,9.6,8.15,37.22
920021.BJ,20260327,8.7,10.2,9.46,65.3
920415.BJ,20260327,12.3,17.1,14.54,1.65
920475.BJ,20260327,12.6,17.2,13.77,14.58
920799.BJ,20260327,35.0,52.0,41.63,9.34
920489.BJ,20260327,13.7,17.3,14.82,25.06
920946.BJ,20260327,9.6,12.6,11.18,3.95
920370.BJ,20260327,3.4,4.7,4.07,10.69
920819.BJ,20260327,3.6,4.7,4.09,6.55
920077.BJ,20260327,17.2,20.8,18.7,26.72
920682.BJ,20260327,8.3,10.4,9.51,7.92
920174.BJ,20260327,35.1,50.4,41.9,15.02
920010.BJ,20260327,13.1,15.0,13.98,45.36
920445.BJ,20260327,9.2,11.9,10.3,45.45
920039.BJ,20260327,9.6,14.6,12.05,0.95
920368.BJ,20260327,34.8,64.8,42.79,9.32
920642.BJ,20260327,11.7,14.0,12.57,13.48
920508.BJ,20260327,19.8,25.4,22.85,7.97
920263.BJ,20260327,10.6,14.2,12.48,5.76
920566.BJ,20260327,9.8,12.4,11.33,10.46
920433.BJ,20260327,5.1,6.9,6.09,7.3
920090.BJ,20260327,6.9,8.0,7.44,9.07
920839.BJ,20260327,31.2,45.6,38.79,11.75
920553.BJ,20260327,8.5,10.6,9.15,39.49
920146.BJ,20260327,6.6,8.1,7.24,52.46
920885.BJ,20260327,18.2,21.7,19.5,46.87
920765.BJ,20260327,14.4,19.2,15.71,16.69
920768.BJ,20260327,10.3,13.9,11.55,46.79
920212.BJ,20260327,11.2,14.0,12.1,24.52
920726.BJ,20260327,16.4,22.4,17.95,45.59
920523.BJ,20260327,22.2,26.7,23.7,55.41
920225.BJ,20260327,21.6,33.6,26.23,17.85
920832.BJ,20260327,6.5,8.2,7.4,6.5
920599.BJ,20260327,18.0,22.2,20.55,5.58
920735.BJ,20260327,29.6,37.2,34.07,15.87
920239.BJ,20260327,29.2,34.0,31.13,50.12
920427.BJ,20260327,11.5,13.8,12.29,32.76
920275.BJ,20260327,7.0,9.7,7.71,45.12
920826.BJ,20260327,9.8,11.9,10.5,18.74
920509.BJ,20260327,28.5,39.0,32.38,14.7
920344.BJ,20260327,19.8,32.1,25.5,5.29
920510.BJ,20260327,14.2,20.8,17.41,5.35
920675.BJ,20260327,9.8,13.6,11.2,25.47
920856.BJ,20260327,12.6,18.2,14.45,39.95
920000.BJ,20260327,14.8,19.2,16.07,47.55
920670.BJ,20260327,16.1,20.1,17.99,15.22
920030.BJ,20260327,5.3,7.0,5.85,33.31
920047.BJ,20260327,21.9,26.1,23.72,74.19
920396.BJ,20260327,30.2,36.6,32.57,14.32
688428.SH,20260327,21.4,25.2,23.71,95.98
001376.SZ,20260327,15.8,22.3,18.09,25.96
603052.SH,20260327,56.8,66.8,61.66,72.34
301353.SZ,20260327,25.6,30.0,28.01,31.38
601022.SH,20260327,8.6,10.5,9.28,48.92
603065.SH,20260327,7.6,9.5,8.69,30.38
301141.SZ,20260327,46.2,53.8,49.0,68.03
688297.SH,20260327,47.8,63.0,54.88,29.97
688375.SH,20260327,96.0,163.2,126.1,8.53
688203.SH,20260327,11.5,14.0,13.16,11.95
601868.SH,20260327,3.0,3.8,3.34,6.43
688615.SH,20260327,171.0,306.0,211.82,11.94
601136.SH,20260327,16.1,18.8,17.09,28.4
603130.SH,20260327,40.2,62.8,49.84,1.75
603072.SH,20260327,34.4,41.8,36.6,53.63
001223.SZ,20260327,48.0,61.0,55.09,4.93
001256.SZ,20260327,21.6,27.4,24.55,58.93
301210.SZ,20260327,35.8,41.4,38.91,41.62
301358.SZ,20260327,62.4,80.4,73.1,90.64
920089.BJ,20260327,17.7,21.4,19.75,10.16
920092.BJ,20260327,29.2,34.6,31.08,27.19
920924.BJ,20260327,18.4,25.6,21.28,29.13
920405.BJ,20260327,21.4,29.2,24.81,5.7
920145.BJ,20260327,15.0,19.8,17.46,13.01
920892.BJ,20260327,15.2,20.0,17.32,1.61
920925.BJ,20260327,16.2,20.4,17.63,33.03
688371.SH,20260327,16.4,25.6,20.51,29.38
688426.SH,20260327,19.6,27.4,22.51,28.43
301520.SZ,20260327,38.2,45.2,42.28,36.91
301202.SZ,20260327,35.2,44.0,38.36,44.85
603281.SH,20260327,24.6,33.0,29.68,91.29
600925.SH,20260327,4.6,5.0,4.83,55.57
001388.SZ,20260327,39.6,47.3,41.94,36.26
001337.SZ,20260327,44.5,60.0,51.88,20.9
688205.SH,20260327,167.2,203.2,185.64,97.75
688035.SH,20260327,55.2,76.0,64.95,14.72
301252.SZ,20260327,33.6,41.0,36.48,31.89
688416.SH,20260327,73.6,100.0,85.27,9.29
001225.SZ,20260327,46.0,62.0,51.34,37.21
688130.SH,20260327,20.4,24.8,23.0,15.17
301295.SZ,20260327,30.3,35.6,33.78,78.51
920932.BJ,20260327,15.6,24.0,18.98,3.4
920171.BJ,20260327,17.2,23.2,19.35,14.89
920454.BJ,20260327,12.6,16.2,13.72,47.2
920873.BJ,20260327,6.6,8.9,7.48,16.89
